图片路径,图片种类编号,图片种类名称,top-1-预测编号,top-1-预测名称,top-2-预测编号,top-2-预测名称,top-3-预测编号,top-3-预测名称,top-4-预测编号,top-4-预测名称,top-5-预测编号,top-5-预测名称,种类是否存在于预测top_5中(1/0),墨鱼-预测置信度,寄居蟹-预测置信度,射水鱼-预测置信度,小丑鱼-预测置信度,水母-预测置信度,河豚-预测置信度,海星-预测置信度,海洋生物大白鲨-预测置信度,海洋生物海马-预测置信度,海洋生物鲸鲨-预测置信度,海葵-预测置信度,海豹-预测置信度,海龟-预测置信度,狮子鱼-预测置信度,珊瑚-预测置信度,石头鱼-预测置信度,石斑鱼-预测置信度,章鱼-预测置信度,红尾鲶鱼-预测置信度,蓝吊鱼-预测置信度,蓝鲸-预测置信度,虎鲸-预测置信度,虾-预测置信度,螃蟹-预测置信度,螺类-预测置信度,金鱼-预测置信度,鲈鱼-预测置信度,鲟鱼-预测置信度,鲳鱼-预测置信度,鳄鱼-预测置信度,鳗鱼-预测置信度,黄尾副刺尾鱼-预测置信度,龙虾-预测置信度
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\13.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,22,虾,24,螺类,32,龙虾,True,1.6053638e-06,0.99798125,1.6256629e-14,3.7055576e-09,5.855645e-10,1.8958437e-09,4.6597046e-09,2.6076702e-11,5.809636e-09,3.3123173e-15,7.7466714e-11,6.1661715e-10,3.4226824e-10,1.1875161e-09,5.5625975e-08,1.8713833e-07,1.8864356e-10,2.2525544e-10,9.462466e-14,4.449199e-12,5.083752e-16,1.8939414e-14,0.00017972107,0.0016811583,0.00013981083,5.03529e-08,1.9094932e-12,2.4617806e-09,3.0805364e-08,5.4721755e-10,2.3341134e-12,2.778455e-12,1.6203088e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\14.jpg,1,寄居蟹,1,寄居蟹,15,石头鱼,23,螃蟹,17,章鱼,14,珊瑚,True,7.86793e-09,0.9985422,1.5277673e-11,3.8884167e-11,2.5838838e-07,1.1738392e-09,8.381398e-08,3.879157e-11,1.1903067e-09,3.6785658e-11,6.709934e-12,7.45944e-10,4.462176e-07,1.9455746e-09,3.092693e-05,0.000700978,1.0399237e-06,6.2422485e-05,3.050274e-10,2.548664e-07,8.74083e-15,1.3875893e-12,1.0544437e-07,0.0006436923,1.0029087e-05,4.2343531e-10,1.0902536e-12,1.6156946e-08,3.0223283e-08,7.210844e-06,9.185389e-10,2.3464907e-11,2.5785127e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\15.jpg,1,寄居蟹,1,寄居蟹,29,鳄鱼,0,墨鱼,16,石斑鱼,22,虾,True,0.00011723817,0.9994954,4.6904162e-08,3.7498463e-08,3.5292874e-07,3.0417965e-08,5.015949e-10,6.4120016e-09,8.8794205e-10,8.936449e-12,2.4037095e-07,8.049215e-10,6.453382e-10,2.7780521e-08,2.6740952e-07,4.072259e-05,8.3196326e-05,1.469745e-07,1.9800661e-09,5.7927522e-08,8.221595e-12,3.3394074e-09,4.282216e-05,4.5346287e-06,1.912719e-06,8.993333e-09,1.8642325e-07,1.0560515e-05,1.5347846e-06,0.00019569579,1.4957975e-07,9.29066e-09,4.8874863e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\16.jpg,1,寄居蟹,1,寄居蟹,0,墨鱼,29,鳄鱼,11,海豹,26,鲈鱼,True,0.09513673,0.90366185,7.633871e-09,5.200615e-10,2.5372922e-09,7.170138e-06,3.369197e-07,3.7814522e-07,2.724013e-09,2.2657684e-08,1.1255353e-11,0.00015673655,6.272374e-10,5.853144e-10,2.697853e-10,1.05799045e-05,1.7253471e-06,4.74804e-09,6.320417e-08,4.380403e-09,5.778227e-10,2.4665938e-09,3.0568802e-07,1.0067431e-08,1.7697814e-06,6.969919e-08,0.00010759234,8.566274e-06,1.2196322e-06,0.00090476417,5.934457e-09,6.91704e-11,1.1014418e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\17.jpg,1,寄居蟹,1,寄居蟹,15,石头鱼,23,螃蟹,17,章鱼,14,珊瑚,True,7.86793e-09,0.9985422,1.5277673e-11,3.8884167e-11,2.5838838e-07,1.1738392e-09,8.381398e-08,3.879157e-11,1.1903067e-09,3.6785658e-11,6.709934e-12,7.45944e-10,4.462176e-07,1.9455746e-09,3.092693e-05,0.000700978,1.0399237e-06,6.2422485e-05,3.050274e-10,2.548664e-07,8.74083e-15,1.3875893e-12,1.0544437e-07,0.0006436923,1.0029087e-05,4.2343531e-10,1.0902536e-12,1.6156946e-08,3.0223283e-08,7.210844e-06,9.185389e-10,2.3464907e-11,2.5785127e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\18.jpg,1,寄居蟹,1,寄居蟹,16,石斑鱼,23,螃蟹,24,螺类,15,石头鱼,True,3.3998244e-09,0.9979157,1.2582981e-06,9.280087e-08,1.0751678e-09,1.5157859e-07,2.7120434e-10,8.549802e-12,2.0439723e-08,3.0345331e-12,5.48619e-12,3.0219883e-08,6.048434e-07,1.1903463e-07,1.0679522e-05,6.123491e-05,0.0010866405,4.7489193e-05,2.8172957e-09,6.8208377e-09,7.391619e-16,3.720222e-12,7.507159e-09,0.0007392129,0.00013472649,2.715029e-07,1.9038493e-10,3.8744528e-08,2.0781847e-08,1.7221645e-06,1.4005797e-10,2.5502587e-09,9.0823296e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\19.jpg,1,寄居蟹,1,寄居蟹,28,鲳鱼,14,珊瑚,23,螃蟹,22,虾,True,2.462023e-07,0.9999707,6.5587263e-10,2.6496858e-07,8.3592624e-08,4.5146237e-07,4.2122855e-10,4.452065e-10,2.151068e-10,1.18567104e-14,3.246206e-09,5.6625413e-11,7.75524e-13,1.5042159e-10,1.3526645e-06,1.0629784e-07,4.166317e-10,2.836829e-09,4.0906183e-08,3.8488648e-10,6.7312415e-13,2.4468313e-11,4.838821e-07,5.701906e-07,4.1904666e-09,5.220866e-08,6.1912694e-08,1.9070605e-10,2.5619358e-05,7.745222e-08,7.963697e-11,2.9003884e-09,5.3662155e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\2.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,24,螺类,16,石斑鱼,11,海豹,True,4.497718e-09,0.99999094,3.4048855e-10,4.5786157e-12,1.118201e-12,1.2841695e-09,1.1326188e-09,8.477664e-14,5.228425e-12,4.577598e-14,7.133889e-17,2.6774197e-07,3.438806e-09,2.2206993e-10,1.0034464e-09,1.1021172e-08,3.8392375e-07,2.8629505e-13,1.2988514e-12,8.665375e-14,8.1635174e-18,1.2235204e-13,4.740563e-09,4.8987354e-06,3.525356e-06,1.15286565e-11,1.649102e-12,3.979824e-11,4.588077e-11,2.6522006e-08,4.311166e-12,1.333774e-14,2.7140146e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\20.jpg,1,寄居蟹,1,寄居蟹,15,石头鱼,16,石斑鱼,23,螃蟹,27,鲟鱼,True,5.853103e-07,0.99672675,1.0322413e-08,1.8956333e-08,1.2434117e-12,1.9104344e-07,2.4996314e-08,3.5935524e-10,6.9742467e-12,3.4168106e-13,3.16423e-10,3.4741945e-09,3.4634693e-09,8.292493e-08,6.685793e-07,0.002205259,0.0009927064,7.7263246e-07,2.076155e-09,4.397216e-09,5.544576e-15,9.55813e-13,8.494674e-10,4.623748e-05,2.896959e-06,6.69302e-09,9.959758e-13,2.3043338e-05,9.836976e-11,2.247089e-07,5.1213616e-09,1.7927677e-09,4.212882e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\21.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,0,墨鱼,26,鲈鱼,16,石斑鱼,True,7.898306e-05,0.99843186,2.5233726e-08,1.8512129e-08,4.7487436e-09,8.903394e-07,6.3849704e-08,2.0351793e-06,2.1174231e-09,6.207019e-10,6.442812e-11,4.3473624e-06,7.64432e-07,2.5437724e-10,7.550806e-08,1.6645909e-05,4.0011586e-05,1.1167357e-06,1.16607e-06,5.951296e-09,1.3892943e-09,1.0176688e-06,3.0194873e-05,0.001262443,1.9566296e-05,2.1562794e-06,7.8937956e-05,3.4622506e-06,1.9511e-06,1.8832396e-05,1.1047395e-08,5.160543e-10,3.4495222e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\22.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,15,石头鱼,24,螺类,0,墨鱼,True,1.3784436e-06,0.9998073,2.9956458e-12,6.8134304e-11,2.1149579e-11,1.3100107e-10,2.473902e-10,4.1258737e-12,5.8386207e-10,5.446363e-15,3.0515426e-13,1.253321e-09,1.9767967e-09,2.468127e-11,1.7921801e-08,4.8367205e-05,1.3609642e-07,1.3773028e-08,8.530114e-14,1.16148216e-10,3.2982583e-17,1.5363822e-14,1.0620594e-06,9.637654e-05,4.4972832e-05,2.0873031e-10,1.2713193e-11,9.633113e-09,4.7700716e-10,1.7059337e-08,1.7244662e-12,1.2716629e-12,3.251928e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\23.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,24,螺类,15,石头鱼,16,石斑鱼,True,5.7926422e-06,0.9979724,6.489153e-08,1.49514435e-05,1.1517335e-10,1.705774e-08,8.060269e-10,2.6652977e-08,7.989299e-09,8.896346e-14,9.670681e-10,7.109124e-09,1.9427777e-09,1.630047e-08,3.1334892e-07,4.126049e-05,2.2881522e-05,4.06376e-08,8.1757456e-10,3.5446737e-10,7.927927e-13,6.848324e-10,7.704418e-07,0.0012369888,0.0006989494,1.0244473e-06,5.875553e-10,4.1506368e-07,4.225811e-08,2.0742517e-08,2.5698723e-09,2.034123e-09,3.9560186e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\24.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,24,螺类,22,虾,15,石头鱼,True,1.9843705e-07,0.99808466,8.076126e-12,5.3454363e-10,2.814904e-09,2.2142848e-07,1.7739485e-07,5.705641e-10,2.6955875e-09,3.1115664e-14,2.8406283e-11,4.2623025e-08,2.9576677e-09,2.7360971e-11,4.6426172e-07,1.0972184e-05,1.7587691e-09,1.6242712e-08,3.9485935e-11,1.7139538e-11,2.3272207e-15,1.2826384e-13,0.00010385496,0.0014190167,0.00037939072,5.570686e-10,9.172604e-10,1.2544119e-08,2.2830318e-07,3.0846732e-07,2.8596658e-11,4.213175e-12,5.513833e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\25.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,24,螺类,16,石斑鱼,15,石头鱼,True,1.3041347e-07,0.9974154,1.1014756e-09,2.3328214e-08,2.7216789e-09,7.9325496e-08,1.4176499e-09,2.6396565e-10,6.982051e-11,3.5897493e-11,5.194684e-13,1.5623505e-09,1.6707194e-08,1.676381e-09,3.5727126e-08,5.1426705e-06,5.3679178e-06,3.964133e-08,9.522086e-09,9.871709e-08,6.517176e-16,1.3323402e-10,1.1132304e-07,0.0025076705,5.5089968e-05,3.3304077e-06,4.596564e-11,2.6723394e-06,5.10419e-09,2.536006e-07,6.7070627e-10,7.838312e-11,4.4592857e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\26.jpg,1,寄居蟹,1,寄居蟹,24,螺类,23,螃蟹,16,石斑鱼,15,石头鱼,True,1.2119895e-07,0.9997849,1.8308666e-09,3.2296624e-10,1.8686665e-12,2.0331121e-09,1.6293382e-13,7.6218036e-13,1.9262945e-11,1.441466e-14,4.5719084e-14,6.009587e-08,8.2983403e-10,2.137919e-11,6.833102e-10,8.528338e-06,3.236053e-05,6.5632505e-10,5.8092105e-13,1.1660942e-12,1.6580399e-16,1.2825904e-13,1.1070491e-08,3.439462e-05,0.00013924496,1.0652907e-12,2.4263655e-12,1.864768e-08,1.3697153e-10,3.0657532e-07,1.5653675e-11,9.2742125e-12,8.075004e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\27.jpg,1,寄居蟹,1,寄居蟹,24,螺类,23,螃蟹,14,珊瑚,3,小丑鱼,True,1.872343e-08,0.9981604,4.5043755e-09,6.930994e-07,3.3511605e-10,2.920524e-08,9.18673e-10,5.9624155e-12,2.8236792e-07,6.570195e-14,9.494591e-11,1.1390104e-09,1.2715331e-09,2.684061e-07,1.0766101e-06,9.8290876e-08,6.805557e-07,3.5906755e-08,3.665191e-12,1.0015652e-10,7.6140784e-17,6.473677e-14,3.591897e-07,0.0005942644,0.0012410908,1.8918436e-07,1.5310149e-12,8.099563e-10,2.4479405e-07,2.3332994e-08,7.126477e-11,4.5168908e-10,1.4480405e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\28.jpg,1,寄居蟹,1,寄居蟹,0,墨鱼,29,鳄鱼,11,海豹,26,鲈鱼,True,0.035624307,0.9625353,6.1716907e-09,1.7394346e-09,1.4986571e-09,1.9594074e-06,3.604027e-07,7.083454e-07,2.2245799e-09,4.491403e-08,3.794945e-12,0.00015153452,1.4805137e-09,1.7735244e-10,2.63521e-10,1.5141815e-05,2.8393326e-06,3.2814466e-08,2.3427354e-07,2.3735243e-09,1.1692148e-08,1.828683e-08,9.960338e-08,2.8822004e-08,5.353329e-06,9.3501995e-08,9.540106e-05,1.628848e-05,6.378554e-07,0.0015492551,8.381141e-09,1.0119047e-10,3.299187e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\3.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,28,鲳鱼,32,龙虾,22,虾,True,3.7445568e-07,0.9998179,2.2294389e-10,9.4014915e-08,4.938084e-09,5.6697166e-07,5.127477e-08,8.384725e-09,1.019953e-09,8.049723e-14,9.293294e-11,2.6739186e-10,1.5995927e-10,3.7279715e-10,6.7375375e-08,1.5936219e-07,8.662141e-10,4.1609514e-08,2.4424935e-08,1.5079096e-10,1.892226e-14,4.8575543e-11,6.28561e-07,0.00015416901,3.937016e-08,5.1308257e-07,5.0614295e-09,7.3735853e-09,2.3373672e-05,5.3099033e-08,5.9691446e-10,2.685133e-09,2.0012103e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\4.jpg,1,寄居蟹,1,寄居蟹,0,墨鱼,29,鳄鱼,11,海豹,26,鲈鱼,True,0.09513673,0.90366185,7.633871e-09,5.200615e-10,2.5372922e-09,7.170138e-06,3.369197e-07,3.7814522e-07,2.724013e-09,2.2657684e-08,1.1255353e-11,0.00015673655,6.272374e-10,5.853144e-10,2.697853e-10,1.05799045e-05,1.7253471e-06,4.74804e-09,6.320417e-08,4.380403e-09,5.778227e-10,2.4665938e-09,3.0568802e-07,1.0067431e-08,1.7697814e-06,6.969919e-08,0.00010759234,8.566274e-06,1.2196322e-06,0.00090476417,5.934457e-09,6.91704e-11,1.1014418e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\5.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,24,螺类,15,石头鱼,11,海豹,True,8.5942375e-08,0.99990237,1.9620552e-10,6.2390865e-10,1.9184774e-13,1.6932711e-08,4.8999205e-09,3.313274e-11,1.3552338e-11,2.8304222e-15,8.324212e-16,1.0929297e-06,3.9339385e-09,3.563841e-12,7.236224e-10,3.6589418e-06,8.537101e-09,1.8476864e-09,1.9999673e-10,2.7847638e-13,1.1689152e-15,2.659452e-12,1.975165e-08,8.341694e-05,9.33565e-06,3.927776e-09,1.3631829e-10,2.5033778e-10,6.494221e-10,4.7803167e-10,5.982144e-13,1.3213359e-13,3.3564582e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\6.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,22,虾,24,螺类,32,龙虾,True,1.6053638e-06,0.99798125,1.6256629e-14,3.7055576e-09,5.855645e-10,1.8958437e-09,4.6597046e-09,2.6076702e-11,5.809636e-09,3.3123173e-15,7.7466714e-11,6.1661715e-10,3.4226824e-10,1.1875161e-09,5.5625975e-08,1.8713833e-07,1.8864356e-10,2.2525544e-10,9.462466e-14,4.449199e-12,5.083752e-16,1.8939414e-14,0.00017972107,0.0016811583,0.00013981083,5.03529e-08,1.9094932e-12,2.4617806e-09,3.0805364e-08,5.4721755e-10,2.3341134e-12,2.778455e-12,1.6203088e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\7.jpg,1,寄居蟹,1,寄居蟹,0,墨鱼,23,螃蟹,26,鲈鱼,22,虾,True,0.0054855817,0.9911636,1.1407889e-07,2.1025313e-08,2.0608267e-08,2.5337317e-06,8.1645805e-07,2.4459523e-05,1.1083536e-08,8.634825e-10,2.8581285e-10,1.5692387e-05,2.3749884e-07,3.9206616e-10,2.0200545e-07,5.1178613e-05,4.0103874e-05,3.1853456e-06,7.854425e-06,4.2028596e-08,1.2643173e-08,1.9361319e-06,0.00028790816,0.0015844028,1.0163635e-05,4.530394e-06,0.0010855141,2.611317e-05,0.00014596766,5.4928223e-05,7.140083e-07,3.2605707e-09,2.0988834e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\8.jpg,1,寄居蟹,1,寄居蟹,0,墨鱼,23,螃蟹,26,鲈鱼,15,石头鱼,True,0.00019982262,0.99951494,9.912485e-09,8.4464125e-09,5.126332e-09,4.4481376e-07,4.1164e-08,4.3895872e-07,6.035006e-10,8.366272e-10,1.1491606e-11,2.6843388e-06,1.4303856e-07,1.9246224e-10,3.608299e-08,2.5690137e-05,1.7016537e-05,1.9031482e-07,3.4152282e-07,1.1793075e-08,4.4718435e-10,1.8109276e-07,2.0757181e-05,0.0001536981,1.0474061e-05,1.4989148e-06,4.2096653e-05,1.8730985e-06,8.7724584e-07,5.8759983e-06,3.5085597e-09,1.7644156e-10,6.214384e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\9.jpg,1,寄居蟹,1,寄居蟹,0,墨鱼,29,鳄鱼,11,海豹,26,鲈鱼,True,0.09513673,0.90366185,7.633871e-09,5.200615e-10,2.5372922e-09,7.170138e-06,3.369197e-07,3.7814522e-07,2.724013e-09,2.2657684e-08,1.1255353e-11,0.00015673655,6.272374e-10,5.853144e-10,2.697853e-10,1.05799045e-05,1.7253471e-06,4.74804e-09,6.320417e-08,4.380403e-09,5.778227e-10,2.4665938e-09,3.0568802e-07,1.0067431e-08,1.7697814e-06,6.969919e-08,0.00010759234,8.566274e-06,1.2196322e-06,0.00090476417,5.934457e-09,6.91704e-11,1.1014418e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\0.jpg,2,射水鱼,2,射水鱼,1,寄居蟹,16,石斑鱼,13,狮子鱼,23,螃蟹,True,4.620955e-15,1.0283732e-09,1.0,3.0121988e-12,2.8676272e-13,3.5162476e-12,1.3636083e-16,4.5118992e-14,3.9795143e-17,2.3590413e-19,2.2662914e-17,3.0597109e-15,1.961785e-15,1.3779533e-10,1.3769858e-11,2.2797746e-17,1.7618072e-10,4.8793216e-16,6.6471806e-13,2.1750798e-15,7.477034e-24,2.0385481e-16,7.607196e-15,2.2289509e-11,5.4044437e-15,4.835128e-17,8.818205e-16,3.1048684e-14,8.2659715e-17,1.2926241e-14,4.6175943e-13,1.4230125e-14,6.9537875e-20
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\1.jpg,2,射水鱼,2,射水鱼,7,海洋生物大白鲨,26,鲈鱼,5,河豚,11,海豹,True,1.0140162e-09,4.4791507e-11,0.99999595,1.0821723e-10,5.053829e-10,2.4859767e-07,1.0100836e-10,2.2404536e-06,1.0846597e-11,1.0150052e-12,3.2340735e-18,2.0590727e-07,9.894322e-12,3.7760377e-09,2.1802442e-09,1.2779001e-11,5.2737543e-11,5.1148724e-11,1.2016163e-08,2.0391848e-09,3.2561452e-18,1.4088809e-12,1.5657353e-09,7.6487083e-10,1.4557233e-12,1.9540809e-07,1.0146813e-06,1.3262208e-07,2.2397677e-10,9.252624e-14,2.8872422e-09,6.8985186e-11,1.3351881e-18
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\10.jpg,2,射水鱼,2,射水鱼,3,小丑鱼,23,螃蟹,5,河豚,11,海豹,True,1.8881302e-20,1.731256e-15,1.0,4.886806e-10,2.3183806e-17,4.1545732e-11,1.8245277e-17,6.816349e-13,5.4932327e-17,3.3501708e-22,1.9614629e-23,2.4451163e-11,6.582641e-18,1.6900957e-13,7.455216e-17,2.5117515e-19,2.4850686e-17,3.0485018e-16,2.4234807e-14,3.2753002e-14,1.03132e-27,4.1632286e-18,1.3040319e-15,4.24368e-11,1.1514128e-18,3.064452e-16,1.3888234e-15,3.831431e-16,1.6771325e-16,8.875061e-18,7.560665e-18,5.3108155e-17,3.1544056e-22
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\11.jpg,2,射水鱼,2,射水鱼,16,石斑鱼,18,红尾鲶鱼,1,寄居蟹,7,海洋生物大白鲨,True,1.44062375e-11,2.061768e-08,1.0,1.1560916e-10,8.322982e-11,3.955164e-09,9.600073e-14,1.307097e-08,2.3630093e-11,1.1875765e-12,8.7983176e-15,3.0569883e-14,6.8755557e-12,6.775473e-11,2.6888256e-09,2.0676149e-13,4.1479836e-08,7.67813e-11,2.196885e-08,7.522745e-11,1.070851e-17,1.2320722e-09,4.4962515e-12,5.8757443e-10,8.137332e-11,1.3631658e-13,5.783951e-11,2.989044e-11,1.3382105e-13,3.4974254e-12,6.383494e-12,6.5136074e-12,1.5087768e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\12.jpg,2,射水鱼,2,射水鱼,25,金鱼,3,小丑鱼,19,蓝吊鱼,26,鲈鱼,True,1.4353324e-08,4.7511918e-07,0.99996746,5.1306565e-06,4.249374e-07,4.9880845e-07,2.4860752e-08,2.6145477e-09,6.1722304e-08,1.4297963e-12,1.3407633e-12,4.337047e-07,8.718514e-08,9.989465e-07,5.156603e-07,7.215687e-11,2.5718107e-08,2.0064299e-07,4.3723634e-07,4.3349237e-06,7.2701215e-17,7.367355e-11,9.3220216e-08,3.8748598e-07,1.1352036e-11,1.5867126e-05,1.8669934e-06,5.8087766e-09,3.8365926e-07,2.7274072e-07,5.8329547e-10,3.9589544e-08,3.2703262e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\13.jpg,2,射水鱼,2,射水鱼,1,寄居蟹,16,石斑鱼,14,珊瑚,13,狮子鱼,True,2.0983042e-12,0.00055773073,0.99943274,8.373466e-11,1.920438e-10,4.156761e-13,2.2719927e-14,7.610568e-16,3.259353e-12,2.9932487e-17,1.4785254e-12,4.506498e-16,1.77566e-11,1.04306075e-07,1.7636323e-07,1.1657669e-14,9.259383e-06,1.6107862e-10,1.8486082e-10,5.3113204e-12,9.429728e-22,2.6473296e-12,1.3053275e-11,2.5322383e-10,4.0345093e-12,1.1828377e-15,2.711968e-14,1.6718716e-15,1.224985e-13,1.158e-09,6.1337086e-12,5.1548082e-11,6.8367388e-15
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\14.jpg,2,射水鱼,2,射水鱼,1,寄居蟹,14,珊瑚,16,石斑鱼,21,虎鲸,True,3.8339127e-05,0.013872648,0.9723469,8.4315405e-05,0.00012091327,2.24806e-07,9.0975383e-10,1.31522065e-05,2.1062783e-06,6.299745e-10,2.650171e-07,1.3609917e-07,2.721241e-08,5.9935803e-07,0.0048382473,8.25912e-07,0.0036649313,8.907116e-08,0.00025521824,1.3517327e-07,4.9665827e-09,0.002720475,1.1989613e-06,1.2657687e-06,1.7214198e-07,1.1174376e-06,0.0019396346,1.48439465e-08,1.4684658e-06,6.9426045e-05,6.7933454e-09,2.6044874e-05,1.4231832e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\15.jpg,2,射水鱼,2,射水鱼,16,石斑鱼,18,红尾鲶鱼,1,寄居蟹,7,海洋生物大白鲨,True,1.44062375e-11,2.061768e-08,1.0,1.1560916e-10,8.322982e-11,3.955164e-09,9.600073e-14,1.307097e-08,2.3630093e-11,1.1875765e-12,8.7983176e-15,3.0569883e-14,6.8755557e-12,6.775473e-11,2.6888256e-09,2.0676149e-13,4.1479836e-08,7.67813e-11,2.196885e-08,7.522745e-11,1.070851e-17,1.2320722e-09,4.4962515e-12,5.8757443e-10,8.137332e-11,1.3631658e-13,5.783951e-11,2.989044e-11,1.3382105e-13,3.4974254e-12,6.383494e-12,6.5136074e-12,1.5087768e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\16.jpg,2,射水鱼,2,射水鱼,18,红尾鲶鱼,23,螃蟹,3,小丑鱼,30,鳗鱼,True,1.758396e-10,5.1164527e-11,0.99999976,3.34286e-08,8.808008e-14,1.7916706e-08,2.0867871e-12,1.613284e-10,1.0948784e-10,7.5505544e-16,7.8881394e-16,7.789679e-10,2.044917e-10,3.1763785e-09,6.707909e-12,6.6156087e-13,1.1138914e-09,2.5710658e-11,1.472509e-07,4.585338e-10,1.9222133e-21,2.5286623e-11,1.681985e-09,1.03954996e-07,1.5816534e-12,1.2754925e-10,3.3290573e-09,3.959811e-10,4.8617752e-11,5.157037e-10,1.9919899e-08,4.104749e-09,7.888042e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\17.jpg,2,射水鱼,2,射水鱼,16,石斑鱼,14,珊瑚,18,红尾鲶鱼,1,寄居蟹,True,2.4282777e-11,1.8154132e-08,0.99998844,7.4663095e-11,3.372597e-11,3.122776e-13,1.0547212e-14,2.2484365e-09,2.3396613e-11,9.898323e-16,9.6889354e-15,3.0937116e-15,2.1309419e-13,1.2467035e-11,1.26761e-07,5.834592e-13,1.1462369e-05,3.6402322e-11,2.0438547e-08,1.6451951e-13,4.784287e-17,8.607425e-09,4.6635314e-13,7.542567e-12,7.4104915e-12,5.2597104e-15,3.461261e-10,2.2214359e-13,3.572664e-15,8.15406e-12,4.3091004e-12,7.782517e-11,8.2170566e-16
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\18.jpg,2,射水鱼,2,射水鱼,14,珊瑚,7,海洋生物大白鲨,4,水母,16,石斑鱼,True,2.9049685e-11,1.2882768e-09,0.9999989,4.1618553e-12,1.4621893e-08,1.4700114e-11,3.247074e-11,1.01660355e-07,5.9250643e-10,1.3975605e-13,3.47074e-16,7.757002e-12,9.770676e-11,6.05458e-10,9.814906e-07,6.561645e-12,1.13356196e-08,5.4961385e-10,3.4403815e-09,2.178557e-11,3.2324088e-16,7.634331e-10,2.5081291e-12,4.073365e-11,7.0223987e-12,1.1055323e-12,3.856552e-09,3.9567405e-11,1.0927604e-13,4.9731026e-13,7.223681e-11,2.440138e-11,1.8070429e-17
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\19.jpg,2,射水鱼,2,射水鱼,3,小丑鱼,23,螃蟹,18,红尾鲶鱼,13,狮子鱼,True,5.2324453e-13,8.2340685e-09,0.9999914,7.5618864e-06,4.7749443e-11,1.7021167e-08,2.885548e-14,1.7622915e-08,1.6030521e-08,1.1700761e-12,1.6718262e-12,1.3568242e-10,1.5852478e-10,1.1530433e-07,1.6544952e-10,4.4303905e-12,7.04475e-08,3.3886078e-09,2.0139525e-07,1.3987722e-08,5.048266e-14,1.7836964e-09,4.592249e-10,4.9523834e-07,3.1553866e-09,1.2714515e-11,9.142742e-11,8.5460683e-10,1.483232e-11,3.9147072e-09,1.2400113e-09,1.4160132e-09,3.3547776e-11
