图片路径,图片种类编号,图片种类名称,top-1-预测编号,top-1-预测名称,top-2-预测编号,top-2-预测名称,top-3-预测编号,top-3-预测名称,top-4-预测编号,top-4-预测名称,top-5-预测编号,top-5-预测名称,种类是否存在于预测top_5中(1/0),墨鱼-预测置信度,寄居蟹-预测置信度,射水鱼-预测置信度,小丑鱼-预测置信度,水母-预测置信度,河豚-预测置信度,海星-预测置信度,海洋生物大白鲨-预测置信度,海洋生物海马-预测置信度,海洋生物鲸鲨-预测置信度,海葵-预测置信度,海豹-预测置信度,海龟-预测置信度,狮子鱼-预测置信度,珊瑚-预测置信度,石头鱼-预测置信度,石斑鱼-预测置信度,章鱼-预测置信度,红尾鲶鱼-预测置信度,蓝吊鱼-预测置信度,蓝鲸-预测置信度,虎鲸-预测置信度,虾-预测置信度,螃蟹-预测置信度,螺类-预测置信度,金鱼-预测置信度,鲈鱼-预测置信度,鲟鱼-预测置信度,鲳鱼-预测置信度,鳄鱼-预测置信度,鳗鱼-预测置信度,黄尾副刺尾鱼-预测置信度,龙虾-预测置信度
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\14.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,29,鳄鱼,15,石头鱼,17,章鱼,True,3.996645e-11,0.99998,9.2367974e-11,1.1680421e-09,6.3836922e-09,1.2723303e-10,1.0227357e-11,5.2555544e-15,4.39241e-12,1.2988995e-19,3.5345695e-11,7.954529e-14,1.9910727e-12,2.2711696e-10,2.961482e-09,8.985483e-07,3.0698755e-10,5.6906157e-07,1.8498073e-10,1.4843852e-09,3.1085144e-26,1.4040074e-17,3.8023153e-08,1.5043943e-05,4.5084656e-09,5.454221e-10,7.387076e-15,8.999469e-11,2.0303348e-09,3.3739987e-06,1.8246213e-08,3.2648872e-10,1.8517682e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\15.jpg,1,寄居蟹,1,寄居蟹,22,虾,0,墨鱼,24,螺类,23,螃蟹,True,0.011969428,0.94636,8.885837e-09,2.5187245e-07,5.0492166e-09,2.3106518e-06,2.3844906e-08,3.774937e-12,1.7122662e-09,1.8080829e-16,1.6981996e-05,1.9598616e-08,2.0692554e-09,9.824893e-08,9.867693e-08,9.387947e-05,4.2946772e-07,3.2597036e-06,7.3316717e-09,2.4036063e-07,2.3968972e-20,4.586144e-13,0.038856354,0.0008411326,0.0013363849,5.8259214e-08,6.91962e-10,5.131176e-09,1.25768875e-05,0.00047399226,9.768937e-06,7.510593e-09,2.2582464e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\16.jpg,1,寄居蟹,1,寄居蟹,0,墨鱼,23,螃蟹,5,河豚,29,鳄鱼,True,2.6581787e-05,0.9999416,2.9322342e-07,2.5150115e-09,3.0545882e-11,6.348088e-06,7.2796066e-13,8.339794e-09,1.501675e-14,1.8770187e-12,3.395777e-12,8.119417e-07,2.0810914e-10,5.8744e-11,2.9093913e-12,2.4323104e-09,7.3449904e-09,2.870711e-09,3.6092334e-08,6.635816e-11,5.559929e-17,5.8229936e-12,3.2864062e-07,2.1364445e-05,2.1404414e-07,2.2527334e-07,7.12128e-08,7.2502995e-09,5.6157035e-07,1.5595638e-06,5.78294e-11,1.7529276e-12,6.8446615e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\17.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,29,鳄鱼,15,石头鱼,17,章鱼,True,3.996645e-11,0.99998,9.2367974e-11,1.1680421e-09,6.3836922e-09,1.2723303e-10,1.0227357e-11,5.2555544e-15,4.39241e-12,1.2988995e-19,3.5345695e-11,7.954529e-14,1.9910727e-12,2.2711696e-10,2.961482e-09,8.985483e-07,3.0698755e-10,5.6906157e-07,1.8498073e-10,1.4843852e-09,3.1085144e-26,1.4040074e-17,3.8023153e-08,1.5043943e-05,4.5084656e-09,5.454221e-10,7.387076e-15,8.999469e-11,2.0303348e-09,3.3739987e-06,1.8246213e-08,3.2648872e-10,1.8517682e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\18.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,25,金鱼,24,螺类,29,鳄鱼,True,2.2913277e-12,0.99999976,9.1032874e-14,6.951249e-10,1.4346844e-18,1.0096188e-11,5.3166573e-15,6.221189e-22,1.4087155e-14,1.2765956e-24,1.2260336e-16,2.795418e-13,4.9882396e-13,1.2999319e-11,2.1097842e-15,1.8127789e-09,9.229684e-12,2.8943756e-10,2.759385e-13,7.465051e-12,1.3748744e-31,3.8991125e-21,5.859456e-11,2.8068465e-07,1.4071033e-08,5.4757034e-08,2.011624e-18,2.0338182e-15,5.3580296e-11,5.96046e-09,2.2595933e-16,4.1167525e-13,1.8928295e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\19.jpg,1,寄居蟹,1,寄居蟹,5,河豚,3,小丑鱼,28,鲳鱼,24,螺类,True,4.3700996e-07,0.99870074,6.6080994e-09,1.8159337e-05,1.3911266e-06,0.0012610471,3.7035392e-11,1.3793144e-09,4.037417e-09,2.6591858e-16,1.4403666e-07,1.5219397e-11,3.7910368e-13,1.3474062e-09,3.238516e-06,1.6051068e-09,1.7823056e-12,1.0452393e-07,2.3510426e-08,1.4164632e-10,2.4337147e-18,3.3989974e-16,2.2314293e-06,1.5484369e-06,4.595574e-06,1.3263821e-06,4.1498045e-09,4.464116e-12,4.9844157e-06,2.1373672e-09,8.74951e-11,3.8308425e-08,1.0640655e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\2.jpg,1,寄居蟹,1,寄居蟹,29,鳄鱼,24,螺类,15,石头鱼,0,墨鱼,True,1.7017092e-08,1.0,7.319633e-12,5.320522e-12,5.2205668e-17,1.7115695e-15,3.8490946e-14,1.373959e-21,2.409284e-15,4.4110084e-24,1.1342463e-16,6.934664e-12,1.1801689e-14,2.4970538e-15,1.3249017e-14,2.1967342e-08,5.4970854e-11,7.181609e-11,1.9398406e-14,7.526121e-14,2.321784e-28,5.0741673e-19,5.5771304e-10,9.5270245e-09,2.7730103e-08,5.3926668e-14,8.043187e-19,6.292766e-16,1.1006092e-14,5.771639e-08,7.191745e-13,1.04971045e-13,4.4194208e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\20.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,24,螺类,15,石头鱼,5,河豚,True,1.6296053e-09,0.9999658,3.5635255e-11,1.4504525e-08,4.7238125e-15,7.5222084e-07,1.6276729e-13,1.7059817e-13,1.5545945e-13,1.4009335e-16,9.743432e-13,1.5416203e-09,6.236808e-09,4.533719e-09,1.5858596e-11,1.6372751e-06,3.2137083e-07,5.378693e-08,1.3796531e-09,1.1719267e-12,9.9923774e-23,1.0812832e-14,1.2921764e-09,2.7439015e-05,4.0530444e-06,1.9108727e-08,1.4110045e-14,1.1939168e-10,2.6687244e-10,1.0085525e-08,6.7923986e-11,1.1553643e-10,1.1397334e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\21.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,0,墨鱼,22,虾,24,螺类,True,3.0830174e-07,0.99998724,3.67998e-10,1.7002994e-11,4.3509545e-14,1.03966965e-11,1.0601049e-14,1.807896e-11,4.5328626e-14,5.751736e-17,2.422708e-16,5.86258e-11,8.239627e-13,1.0781385e-15,4.222136e-14,1.9987641e-10,1.9772655e-09,8.531667e-10,1.2020426e-10,5.0568416e-14,3.576225e-19,7.499859e-14,5.1986838e-08,1.2439919e-05,4.315075e-08,2.0560455e-10,3.0318012e-10,5.8304615e-12,9.635723e-10,2.783849e-08,4.9365304e-12,5.685375e-14,8.368141e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\22.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,24,螺类,15,石头鱼,29,鳄鱼,True,6.4617495e-10,0.9999614,1.114215e-15,7.537724e-14,2.5033377e-15,4.8372523e-15,1.289937e-13,6.531906e-19,1.9314497e-16,3.0231426e-21,2.7657649e-17,5.4980447e-12,3.0748182e-13,1.6511185e-15,8.674767e-16,5.0639937e-08,2.937813e-10,5.1009366e-12,9.384358e-14,4.5906107e-15,6.306766e-26,3.1459025e-18,1.8341147e-10,3.8173213e-05,3.993112e-07,3.007553e-12,4.7588053e-16,5.381244e-12,3.857762e-12,8.798894e-09,8.254865e-12,7.482858e-15,2.3558917e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\23.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,24,螺类,3,小丑鱼,25,金鱼,True,3.5516071e-12,0.9999999,2.0631296e-15,6.145309e-11,3.034587e-18,4.6067035e-13,3.2419137e-20,6.413468e-19,2.7820907e-19,6.2070077e-24,3.975569e-17,1.3263009e-16,6.750067e-17,3.8246714e-15,2.4656645e-16,3.3311885e-11,5.90081e-14,3.3396954e-14,2.415081e-15,6.740292e-16,2.2575787e-30,9.867126e-20,2.4929375e-11,6.686655e-08,1.3637094e-09,5.1201533e-11,3.850193e-19,1.01033686e-16,1.3343178e-14,1.2786987e-13,1.2782424e-17,7.559201e-16,1.7875199e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\24.jpg,1,寄居蟹,1,寄居蟹,24,螺类,23,螃蟹,15,石头鱼,29,鳄鱼,True,4.044537e-10,0.9999951,1.0312195e-14,5.6898816e-13,1.7229585e-16,2.6276634e-13,3.7841793e-14,2.8203116e-18,9.070151e-16,1.4093052e-22,3.7179932e-18,2.590096e-12,1.9527061e-13,1.779613e-15,1.814318e-15,1.7264616e-09,1.2327789e-12,6.971821e-11,7.978327e-13,1.0458014e-15,2.0143927e-27,2.0603234e-19,1.2678751e-10,2.2414563e-06,2.6088082e-06,1.36313955e-11,1.0877762e-16,2.6047874e-14,4.337975e-12,8.941641e-10,8.512824e-15,5.51997e-16,5.134909e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\25.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,29,鳄鱼,15,石头鱼,24,螺类,True,1.6855507e-08,0.99921036,1.297451e-09,5.3612146e-09,1.036403e-09,6.656882e-10,3.3416416e-12,9.453462e-12,1.10468946e-13,1.8970995e-17,5.4566616e-13,6.22311e-11,1.8836724e-13,1.1642966e-10,2.2996331e-12,1.4701088e-06,7.578456e-09,3.4090256e-08,2.6949873e-08,4.7021342e-09,3.0544048e-22,2.8962374e-13,3.7954415e-08,0.0007779109,3.444597e-07,1.1879621e-07,4.489403e-12,3.3604863e-07,7.0085653e-09,9.298217e-06,7.452476e-08,3.9075636e-09,9.549108e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\26.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,24,螺类,15,石头鱼,0,墨鱼,True,2.997085e-09,0.9999999,1.583657e-13,1.4184828e-12,2.7865756e-17,5.505116e-13,9.6741105e-18,4.8870978e-20,1.3002652e-17,1.1951138e-23,7.373565e-16,7.34801e-13,2.0641187e-14,2.5257232e-14,1.6875025e-13,4.0786596e-09,4.873464e-11,2.1756149e-11,5.9846123e-16,5.09396e-15,3.202454e-30,3.357902e-20,4.1210566e-10,1.4914175e-07,1.797044e-08,9.2063266e-14,5.468636e-20,7.79981e-16,4.5800273e-16,6.7605144e-10,2.8359402e-15,2.4125316e-14,1.1083711e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\27.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,3,小丑鱼,24,螺类,25,金鱼,True,5.1090525e-12,0.99999857,1.4584576e-14,7.233891e-08,6.2492667e-16,7.8345674e-13,4.670196e-15,1.7295443e-22,2.934054e-13,2.3907083e-27,3.600144e-15,3.175673e-16,5.131039e-18,3.9398362e-13,1.1555773e-12,2.9638902e-11,5.0957413e-15,3.9273407e-11,9.731367e-16,3.3677696e-12,2.8714746e-33,7.036994e-24,2.0370537e-11,1.3151326e-06,2.5179354e-08,1.5745284e-10,5.087898e-21,7.972189e-18,3.1834479e-12,1.2162812e-10,7.546748e-15,9.700735e-12,7.9849007e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\28.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,0,墨鱼,5,河豚,11,海豹,True,6.863519e-06,0.99996436,2.9560772e-07,1.849744e-09,3.1979946e-11,5.7351936e-06,2.0702019e-12,2.310345e-08,4.329621e-14,1.0745009e-11,6.340961e-13,2.698436e-06,5.3273946e-10,3.7631023e-11,3.5318974e-12,2.5639062e-09,2.2853198e-08,2.8914164e-09,4.0252235e-08,3.1486428e-11,5.031936e-16,1.9344467e-11,1.4913303e-07,1.7255099e-05,5.6967383e-07,2.1266806e-07,7.092745e-08,1.2075565e-08,4.7140142e-07,1.1211112e-06,1.792453e-10,2.2149444e-12,6.3486794e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\3.jpg,1,寄居蟹,1,寄居蟹,5,河豚,25,金鱼,3,小丑鱼,24,螺类,True,4.042232e-07,0.9987853,2.869537e-12,0.00014370345,7.273215e-05,0.00059159135,4.2104354e-08,8.645834e-11,7.709601e-08,8.7699196e-14,5.567453e-11,1.1963437e-10,8.570041e-12,4.9863683e-08,5.3842943e-08,3.262054e-08,2.0746557e-11,1.0219135e-07,4.1497445e-09,5.7337353e-09,8.855217e-19,1.2741097e-12,9.084022e-07,3.5082732e-05,7.522936e-05,0.0002927452,1.14351605e-10,5.848234e-11,2.2005294e-07,2.2516707e-10,3.0440125e-10,1.4315494e-06,1.7975347e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\4.jpg,1,寄居蟹,1,寄居蟹,0,墨鱼,23,螃蟹,5,河豚,29,鳄鱼,True,2.6581787e-05,0.9999416,2.9322342e-07,2.5150115e-09,3.0545882e-11,6.348088e-06,7.2796066e-13,8.339794e-09,1.501675e-14,1.8770187e-12,3.395777e-12,8.119417e-07,2.0810914e-10,5.8744e-11,2.9093913e-12,2.4323104e-09,7.3449904e-09,2.870711e-09,3.6092334e-08,6.635816e-11,5.559929e-17,5.8229936e-12,3.2864062e-07,2.1364445e-05,2.1404414e-07,2.2527334e-07,7.12128e-08,7.2502995e-09,5.6157035e-07,1.5595638e-06,5.78294e-11,1.7529276e-12,6.8446615e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\5.jpg,1,寄居蟹,1,寄居蟹,24,螺类,23,螃蟹,0,墨鱼,15,石头鱼,True,8.108318e-10,1.0,1.8241964e-14,1.2629526e-14,8.915397e-20,4.503712e-15,5.857735e-19,1.9118596e-20,1.6206071e-20,1.4421868e-24,1.1507918e-21,8.445407e-12,2.3255652e-16,8.197517e-17,2.1994386e-19,3.4029408e-11,1.4634756e-14,1.3902029e-13,1.2003594e-15,5.3669823e-18,1.1567023e-29,7.3126215e-21,9.604241e-12,2.5458404e-09,1.1708297e-08,3.91127e-13,1.3024441e-18,1.1406594e-16,1.5751595e-16,4.799655e-12,1.2732544e-17,4.667863e-18,7.798052e-17
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\6.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,22,虾,24,螺类,0,墨鱼,True,2.8485921e-08,0.999851,1.9590979e-17,3.054875e-12,2.2652e-11,2.7643998e-13,1.4125368e-13,1.6673903e-17,5.6127225e-16,3.0961e-20,6.868574e-14,6.533195e-14,3.2494017e-14,1.7406418e-12,3.180517e-14,1.7205942e-10,1.6242533e-11,4.778571e-12,1.6413538e-15,2.6175582e-15,6.43251e-25,1.5476574e-19,9.638301e-06,0.00013700192,2.3517962e-06,2.8932662e-10,1.4007565e-16,5.0866825e-13,1.0262146e-11,1.0819741e-10,1.5072448e-12,2.425959e-14,9.4674886e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\7.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,0,墨鱼,22,虾,29,鳄鱼,True,3.2632763e-06,0.99992394,2.6904883e-09,2.6335306e-10,9.567361e-13,1.169095e-10,3.3015577e-13,2.6888555e-10,9.158697e-13,2.653682e-16,9.625538e-15,6.694482e-11,2.372049e-12,2.5943933e-14,4.627067e-12,5.635161e-10,5.8604037e-09,1.765348e-08,5.3119327e-09,4.374738e-13,8.649915e-18,8.440183e-14,5.795654e-07,7.1921604e-05,9.480573e-08,1.8666921e-09,3.1594254e-09,6.4414966e-11,9.6167824e-08,1.6356826e-07,1.1782035e-10,3.4453848e-12,7.712356e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\8.jpg,1,寄居蟹,1,寄居蟹,23,螃蟹,0,墨鱼,24,螺类,22,虾,True,3.9937328e-07,0.9999862,1.7673227e-10,1.5177868e-11,1.0294873e-13,5.517364e-12,6.34964e-14,1.2213939e-11,4.578956e-14,3.4809849e-16,1.7593732e-16,1.0458526e-10,1.8782413e-12,1.5085279e-15,3.2096396e-14,1.9430614e-10,1.3184358e-09,1.0412571e-09,1.2314155e-10,1.338465e-13,2.0108754e-18,1.7111983e-13,1.1973613e-07,1.3174984e-05,1.2520196e-07,3.460844e-10,4.852836e-10,8.4547985e-12,3.3802303e-09,2.527865e-08,1.1100722e-11,3.784889e-14,1.3352461e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\寄居蟹\9.jpg,1,寄居蟹,1,寄居蟹,0,墨鱼,23,螃蟹,5,河豚,29,鳄鱼,True,2.6581787e-05,0.9999416,2.9322342e-07,2.5150115e-09,3.0545882e-11,6.348088e-06,7.2796066e-13,8.339794e-09,1.501675e-14,1.8770187e-12,3.395777e-12,8.119417e-07,2.0810914e-10,5.8744e-11,2.9093913e-12,2.4323104e-09,7.3449904e-09,2.870711e-09,3.6092334e-08,6.635816e-11,5.559929e-17,5.8229936e-12,3.2864062e-07,2.1364445e-05,2.1404414e-07,2.2527334e-07,7.12128e-08,7.2502995e-09,5.6157035e-07,1.5595638e-06,5.78294e-11,1.7529276e-12,6.8446615e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\0.jpg,2,射水鱼,2,射水鱼,5,河豚,30,鳗鱼,1,寄居蟹,17,章鱼,True,3.3153894e-13,1.05144546e-10,1.0,5.6179648e-11,4.8303536e-17,7.2287915e-10,5.7298855e-18,1.5531229e-11,3.221613e-18,1.8527552e-20,1.2301988e-16,8.118956e-12,5.765517e-17,2.9517435e-14,2.8301033e-16,1.8605313e-13,2.0338566e-12,8.6358004e-11,8.513074e-12,5.6993554e-14,2.1028798e-25,2.7435716e-18,1.7511967e-14,4.7225335e-11,3.7765063e-13,3.6500164e-14,5.1137927e-14,2.496066e-13,2.7386784e-14,4.4010516e-12,4.872575e-10,1.6281704e-12,6.1349736e-17
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\1.jpg,2,射水鱼,2,射水鱼,5,河豚,26,鲈鱼,30,鳗鱼,7,海洋生物大白鲨,True,2.809218e-10,2.06911e-13,0.99998856,1.4297365e-12,2.6744613e-14,1.0903343e-05,4.6309548e-14,3.2925538e-08,3.6635734e-15,1.6800581e-17,3.105059e-17,1.5225644e-09,1.8217903e-14,2.1779837e-13,9.964221e-13,4.0395698e-13,1.4387201e-12,3.4213413e-10,3.1955433e-10,9.161979e-13,2.3892683e-22,3.8335177e-18,4.1668125e-10,1.0438721e-10,2.6430068e-13,1.6649625e-10,3.2967972e-07,1.05489645e-10,1.4030453e-09,6.891557e-13,1.0606784e-07,9.520644e-10,2.2097828e-19
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\10.jpg,2,射水鱼,2,射水鱼,0,墨鱼,17,章鱼,7,海洋生物大白鲨,11,海豹,True,2.2560995e-10,6.414041e-16,1.0,6.9692724e-12,2.4783268e-18,9.849488e-13,2.9090957e-19,8.0339596e-11,2.322031e-21,9.435471e-23,3.1904997e-18,4.354304e-11,2.6775526e-19,3.5586714e-13,1.614771e-18,3.1483598e-14,1.4583677e-18,9.085905e-11,5.404081e-12,4.6498866e-14,1.2169839e-25,6.5292437e-19,1.0820764e-12,9.442031e-14,1.6136703e-16,2.8060597e-13,9.49758e-16,8.516472e-15,4.338548e-17,1.3022367e-16,6.06441e-14,8.514673e-14,9.663217e-21
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\11.jpg,2,射水鱼,2,射水鱼,17,章鱼,5,河豚,7,海洋生物大白鲨,18,红尾鲶鱼,True,2.2194914e-10,5.672039e-10,1.0,5.183457e-10,6.9417765e-14,4.573794e-09,1.0622918e-15,4.024474e-09,3.588849e-16,1.0005751e-17,9.792788e-16,5.163834e-12,2.3494278e-15,1.3438076e-12,3.2433034e-14,9.390348e-13,1.6938448e-14,1.6840792e-08,3.1046334e-09,8.998092e-10,1.0512786e-22,6.5427705e-15,4.6593335e-10,1.7694385e-10,4.798188e-13,1.0779705e-09,3.653644e-11,4.9250958e-14,3.8213398e-11,5.658963e-14,3.737255e-12,1.0163278e-10,3.418863e-17
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\12.jpg,2,射水鱼,2,射水鱼,0,墨鱼,31,黄尾副刺尾鱼,29,鳄鱼,17,章鱼,True,0.0067293756,5.865598e-09,0.99313354,4.425127e-06,1.5055383e-07,1.5656823e-07,1.3336872e-12,7.5017493e-07,8.7448385e-08,5.999008e-16,2.9943433e-07,3.6497813e-08,4.909153e-12,1.7989104e-06,2.3269183e-07,2.5039618e-08,3.217667e-11,1.4067987e-05,5.9032476e-07,1.938289e-07,2.0067055e-15,8.744462e-14,4.6733973e-08,2.4309074e-08,6.154373e-11,9.760858e-08,2.5868585e-08,4.4546773e-08,4.2663512e-08,2.7179774e-05,5.4063456e-08,8.662785e-05,5.7352094e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\13.jpg,2,射水鱼,2,射水鱼,3,小丑鱼,29,鳄鱼,30,鳗鱼,17,章鱼,True,3.3627892e-10,2.1817448e-10,0.99999774,1.3249823e-06,8.114054e-14,3.2382354e-13,1.800086e-16,9.341713e-14,2.1366332e-11,1.0520716e-20,1.2759911e-10,3.8037404e-15,1.5946054e-16,6.363676e-12,1.1911445e-12,5.791155e-12,7.667733e-12,9.720602e-08,4.2734722e-11,2.1619193e-10,2.6420123e-21,1.3914605e-16,7.832041e-12,1.4510861e-11,2.4800934e-15,1.9759429e-14,7.7700894e-14,1.03371576e-13,1.5310233e-13,7.219333e-07,1.2067088e-07,4.5867154e-08,1.880917e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\14.jpg,2,射水鱼,2,射水鱼,0,墨鱼,1,寄居蟹,31,黄尾副刺尾鱼,17,章鱼,True,8.957486e-05,7.906356e-05,0.9997603,1.0358818e-06,2.3211147e-07,1.828359e-08,8.504547e-11,4.7757855e-09,4.4909534e-06,2.2417724e-15,5.3064387e-08,1.0412902e-09,6.607399e-11,3.530083e-10,5.193169e-06,8.024604e-08,9.689791e-06,1.2679967e-05,1.817899e-08,6.4526593e-09,1.2113269e-14,4.9814514e-11,3.0145418e-07,6.024347e-08,3.4290587e-10,1.6154314e-10,8.598108e-06,2.2510435e-12,3.7537674e-08,1.5682318e-06,2.258998e-07,2.6644118e-05,1.504877e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\15.jpg,2,射水鱼,2,射水鱼,17,章鱼,5,河豚,7,海洋生物大白鲨,18,红尾鲶鱼,True,2.2194914e-10,5.672039e-10,1.0,5.183457e-10,6.9417765e-14,4.573794e-09,1.0622918e-15,4.024474e-09,3.588849e-16,1.0005751e-17,9.792788e-16,5.163834e-12,2.3494278e-15,1.3438076e-12,3.2433034e-14,9.390348e-13,1.6938448e-14,1.6840792e-08,3.1046334e-09,8.998092e-10,1.0512786e-22,6.5427705e-15,4.6593335e-10,1.7694385e-10,4.798188e-13,1.0779705e-09,3.653644e-11,4.9250958e-14,3.8213398e-11,5.658963e-14,3.737255e-12,1.0163278e-10,3.418863e-17
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\16.jpg,2,射水鱼,2,射水鱼,0,墨鱼,26,鲈鱼,25,金鱼,31,黄尾副刺尾鱼,True,1.9993865e-06,3.738941e-12,0.99999714,2.6494666e-08,1.5767243e-16,6.9577705e-10,7.239015e-12,6.8033475e-11,1.9713228e-14,1.6940553e-19,1.4795584e-15,6.6990795e-09,1.7394524e-12,1.7913008e-11,7.258152e-15,3.16351e-09,8.20939e-12,5.2890297e-08,1.1805339e-08,9.929659e-10,1.8016242e-23,1.4254289e-14,3.274114e-08,2.6835918e-09,2.4261019e-13,1.4958977e-07,3.4440654e-07,8.124851e-12,4.257731e-09,1.1368435e-10,6.366611e-08,1.01959216e-07,1.5894795e-15
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\17.jpg,2,射水鱼,2,射水鱼,7,海洋生物大白鲨,17,章鱼,0,墨鱼,3,小丑鱼,True,2.208114e-12,1.5160665e-14,1.0,1.0078715e-12,3.2009212e-19,2.7064205e-14,3.0314253e-20,2.635108e-10,2.9019468e-19,1.7247044e-22,4.8255834e-17,3.6236137e-15,2.1928967e-18,3.574433e-17,8.700015e-18,8.7909035e-15,5.6126866e-14,4.625489e-11,1.9292849e-13,4.202616e-15,2.5897542e-26,5.9212315e-17,1.4207351e-13,9.4930804e-14,5.0415823e-18,7.366425e-16,4.2541014e-15,7.275098e-18,5.1663825e-17,2.0928939e-16,8.8673497e-13,4.1266727e-14,3.7459288e-18
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\18.jpg,2,射水鱼,2,射水鱼,7,海洋生物大白鲨,17,章鱼,5,河豚,16,石斑鱼,True,3.4567998e-11,1.1468979e-10,1.0,8.308417e-12,1.9590583e-12,9.681498e-10,2.3516243e-15,2.0760875e-09,6.614988e-14,7.863711e-17,3.0432846e-16,1.609844e-11,6.628995e-14,7.6559195e-14,1.9926931e-12,1.3500151e-11,7.336063e-10,1.0747453e-09,4.437129e-11,6.2381424e-12,3.323632e-21,4.1888534e-14,3.967114e-14,1.599846e-12,5.0595104e-14,1.6162419e-13,1.12760176e-10,7.831243e-14,2.234625e-15,6.29784e-14,6.841338e-11,7.0080386e-11,1.466396e-17
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\19.jpg,2,射水鱼,2,射水鱼,7,海洋生物大白鲨,30,鳗鱼,3,小丑鱼,5,河豚,True,5.304215e-13,1.1664662e-10,0.99999607,2.8810618e-07,5.7433823e-12,2.5602495e-07,2.9921178e-15,2.0500258e-06,1.9375664e-10,1.305382e-13,1.2084748e-12,2.355794e-12,5.7362006e-12,5.257478e-10,1.4690254e-12,1.096276e-11,3.3906876e-08,1.0913582e-08,6.6788154e-08,7.227691e-09,7.004886e-18,1.586633e-12,1.9104891e-12,3.921678e-08,1.0925155e-09,1.5947983e-11,5.6740238e-12,2.6649714e-09,1.3036814e-11,6.2400995e-10,1.1406031e-06,3.512432e-09,1.7180496e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\射水鱼\2.jpg,2,射水鱼,2,射水鱼,7,海洋生物大白鲨,5,河豚,17,章鱼,23,螃蟹,True,5.691975e-10,3.5815192e-10,0.9999628,3.3688556e-09,1.1594934e-10,8.8850265e-07,1.1429964e-14,3.572202e-05,5.946465e-13,2.2988741e-11,3.786232e-13,3.6744194e-10,1.03869933e-10,3.7194559e-10,9.97174e-13,1.3658934e-11,1.4499663e-09,2.685853e-07,5.2004077e-09,5.3632085e-08,8.522516e-17,3.983984e-13,1.4292247e-09,1.9533938e-07,2.59106e-12,1.4887908e-10,5.674249e-11,7.79369e-09,2.362555e-12,2.566111e-11,2.7712467e-08,3.4622222e-10,5.412194e-12
